Rule   (Support, Confidence) 
Gene YIL165C high,Gene YHR071W high -> Gene YER069W high  (10%, 93.75%)
Gene YIL165C high,Gene YER069W high -> Gene YHR071W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YHR071W high,Gene YMR062C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YMR062C high  (10%, 93.75%)
Gene YIL165C high,Gene YMR062C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YHR071W high,Gene YMR094W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YMR094W high  (10%, 93.75%)
Gene YIL165C high,Gene YMR094W high -> Gene YHR071W high  (10%, 85.7143%)
Gene YIL165C high -> Gene YHR071W high,Gene YIL164C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YIL164C high  (10%, 93.75%)
Gene YIL165C high,Gene YIL164C high -> Gene YHR071W high  (10%, 90.9091%)
Gene YHR071W high,Gene YIL164C high -> Gene YIL165C high  (10%, 83.3333%)
Gene YIL165C high -> Gene YHR071W high,Gene YPL033C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YPL033C high  (10%, 93.75%)
Gene YIL165C high,Gene YPL033C high -> Gene YHR071W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YHR071W high,Gene YBR047W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YBR047W high  (10%, 93.75%)
Gene YIL165C high,Gene YBR047W high -> Gene YHR071W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YHR071W high,Gene YJR025C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YJR025C high  (10%, 93.75%)
Gene YIL165C high,Gene YJR025C high -> Gene YHR071W high  (10%, 93.75%)
Gene YIL165C high -> Gene YHR071W high,Gene YML116W high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YML116W high  (10%, 93.75%)
Gene YIL165C high,Gene YML116W high -> Gene YHR071W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YHR071W high,Gene YOL119C high  (10%, 81.0811%)
Gene YIL165C high,Gene YHR071W high -> Gene YOL119C high  (10%, 93.75%)
Gene YIL165C high,Gene YOL119C high -> Gene YHR071W high  (10%, 90.9091%)
Gene YIL165C high -> Gene YJR109C high,Gene YER069W high  (10%, 81.0811%)
Gene YIL165C high,Gene YJR109C high -> Gene YER069W high  (10%, 90.9091%)
Gene YIL165C high,Gene YER069W high -> Gene YJR109C high  (10%, 96.7742%)
Gene YIL165C high -> Gene YJR109C high,Gene YOL119C high  (10%, 81.0811%)
Gene YIL165C high,Gene YJR109C high -> Gene YOL119C high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL119C high -> Gene YJR109C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YJR109C high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YJR109C high -> Gene YGR239C high  (10%, 90.9091%)
Gene YIL165C high,Gene YGR239C high -> Gene YJR109C high  (10%, 93.75%)
Gene YIL165C high -> Gene YER069W high,Gene YMR062C high  (10%, 81.0811%)
Gene YIL165C high,Gene YER069W high -> Gene YMR062C high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR062C high -> Gene YER069W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YER069W high,Gene YHR029C high  (10%, 81.0811%)
Gene YIL165C high,Gene YER069W high -> Gene YHR029C high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR029C high -> Gene YER069W high  (10%, 85.7143%)
Gene YIL165C high -> Gene YER069W high,Gene YMR096W high  (10%, 81.0811%)
Gene YIL165C high,Gene YER069W high -> Gene YMR096W high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR096W high -> Gene YER069W high  (10%, 83.3333%)
Gene YIL165C high -> Gene YER069W high,Gene YOL118C high  (10%, 81.0811%)
Gene YIL165C high,Gene YER069W high -> Gene YOL118C high  (10%, 96.7742%)
Gene YIL165C high,Gene YOL118C high -> Gene YER069W high  (10%, 88.2353%)
Gene YIL165C high -> Gene YER069W high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YER069W high -> Gene YOL058W high  (10%, 96.7742%)
Gene YIL165C high,Gene YOL058W high -> Gene YER069W high  (10%, 93.75%)
Gene YIL165C high -> Gene YMR062C high,Gene YMR094W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YMR094W high  (10%, 96.7742%)
Gene YIL165C high,Gene YMR094W high -> Gene YMR062C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YMR062C high,Gene YIL164C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YIL164C high  (10%, 96.7742%)
Gene YIL165C high,Gene YIL164C high -> Gene YMR062C high  (10%, 90.9091%)
Gene YMR062C high,Gene YIL164C high -> Gene YIL165C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YMR062C high,Gene YPL033C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YPL033C high  (10%, 96.7742%)
Gene YIL165C high,Gene YPL033C high -> Gene YMR062C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YMR062C high,Gene YBR047W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YBR047W high  (10%, 96.7742%)
Gene YIL165C high,Gene YBR047W high -> Gene YMR062C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YMR062C high,Gene YHR029C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YHR029C high  (10%, 96.7742%)
Gene YIL165C high,Gene YHR029C high -> Gene YMR062C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YMR062C high,Gene YJR025C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YJR025C high  (10%, 96.7742%)
Gene YIL165C high,Gene YJR025C high -> Gene YMR062C high  (10%, 93.75%)
Gene YIL165C high -> Gene YMR062C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR062C high -> Gene YOL058W high  (10%, 96.7742%)
Gene YIL165C high,Gene YOL058W high -> Gene YMR062C high  (10%, 93.75%)
Gene YIL165C high -> Gene YIL117C high,Gene YMR096W high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL117C high -> Gene YMR096W high  (10%, 100%)
Gene YIL165C high,Gene YMR096W high -> Gene YIL117C high  (10%, 83.3333%)
Gene YIL165C high -> Gene YMR097C high,Gene YPL033C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR097C high -> Gene YPL033C high  (10%, 96.7742%)
Gene YIL165C high,Gene YPL033C high -> Gene YMR097C high  (10%, 90.9091%)
Gene YMR097C high,Gene YPL033C high -> Gene YIL165C high  (10%, 81.0811%)
Gene YIL165C high -> Gene YMR097C high,Gene YIR034C high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR097C high -> Gene YIR034C high  (10%, 96.7742%)
Gene YIL165C high,Gene YIR034C high -> Gene YMR097C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YMR097C high,Gene YBR047W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR097C high -> Gene YBR047W high  (10%, 96.7742%)
Gene YIL165C high,Gene YBR047W high -> Gene YMR097C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YMR097C high,Gene YML116W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR097C high -> Gene YML116W high  (10%, 96.7742%)
Gene YIL165C high,Gene YML116W high -> Gene YMR097C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YMR094W high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YMR094W high -> Gene YOL058W high  (10%, 85.7143%)
Gene YIL165C high,Gene YOL058W high -> Gene YMR094W high  (10%, 93.75%)
Gene YIL165C high -> Gene YIL164C high,Gene YML116W high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL164C high -> Gene YML116W high  (10%, 90.9091%)
Gene YIL165C high,Gene YML116W high -> Gene YIL164C high  (10%, 90.9091%)
Gene YIL164C high,Gene YML116W high -> Gene YIL165C high  (10%, 88.2353%)
Gene YIL165C high -> Gene YIL164C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL164C high -> Gene YOL058W high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL058W high -> Gene YIL164C high  (10%, 93.75%)
Gene YIL164C high,Gene YOL058W high -> Gene YIL165C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YIL164C high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YIL164C high -> Gene YGR239C high  (10%, 90.9091%)
Gene YIL165C high,Gene YGR239C high -> Gene YIL164C high  (10%, 93.75%)
Gene YIL164C high,Gene YGR239C high -> Gene YIL165C high  (10%, 93.75%)
Gene YIL165C high -> Gene YPL033C high,Gene YOL119C high  (10%, 81.0811%)
Gene YIL165C high,Gene YPL033C high -> Gene YOL119C high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL119C high -> Gene YPL033C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YPL033C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YPL033C high -> Gene YOL058W high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL058W high -> Gene YPL033C high  (10%, 93.75%)
Gene YIL165C high -> Gene YPL033C high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YPL033C high -> Gene YGR239C high  (10%, 90.9091%)
Gene YIL165C high,Gene YGR239C high -> Gene YPL033C high  (10%, 93.75%)
Gene YPL033C high,Gene YGR239C high -> Gene YIL165C high  (10%, 85.7143%)
Gene YIL165C high -> Gene YIR034C high,Gene YLR267W high  (10%, 81.0811%)
Gene YIL165C high,Gene YIR034C high -> Gene YLR267W high  (10%, 85.7143%)
Gene YIL165C high,Gene YLR267W high -> Gene YIR034C high  (10%, 96.7742%)
Gene YIL165C high -> Gene YBR047W high,Gene YLR267W high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR047W high -> Gene YLR267W high  (10%, 90.9091%)
Gene YIL165C high,Gene YLR267W high -> Gene YBR047W high  (10%, 96.7742%)
Gene YIL165C high -> Gene YBR047W high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YBR047W high -> Gene YOL058W high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL058W high -> Gene YBR047W high  (10%, 93.75%)
Gene YIL165C high -> Gene YJR025C high,Gene YOL119C high  (10%, 81.0811%)
Gene YIL165C high,Gene YJR025C high -> Gene YOL119C high  (10%, 93.75%)
Gene YIL165C high,Gene YOL119C high -> Gene YJR025C high  (10%, 90.9091%)
Gene YIL165C high -> Gene YJR025C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YJR025C high -> Gene YOL058W high  (10%, 93.75%)
Gene YIL165C high,Gene YOL058W high -> Gene YJR025C high  (10%, 93.75%)
Gene YIL165C high -> Gene YJR025C high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YJR025C high -> Gene YGR239C high  (10%, 93.75%)
Gene YIL165C high,Gene YGR239C high -> Gene YJR025C high  (10%, 93.75%)
Gene YJR025C high,Gene YGR239C high -> Gene YIL165C high  (10%, 83.3333%)
Gene YIL165C high -> Gene YML116W high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YML116W high -> Gene YOL058W high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL058W high -> Gene YML116W high  (10%, 93.75%)
Gene YML116W high,Gene YOL058W high -> Gene YIL165C high  (10%, 81.0811%)
Gene YIL165C high -> Gene YML116W high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YML116W high -> Gene YGR239C high  (10%, 90.9091%)
Gene YIL165C high,Gene YGR239C high -> Gene YML116W high  (10%, 93.75%)
Gene YIL165C high -> Gene YOL119C high,Gene YOL118C high  (10%, 81.0811%)
Gene YIL165C high,Gene YOL119C high -> Gene YOL118C high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL118C high -> Gene YOL119C high  (10%, 88.2353%)
Gene YIL165C high -> Gene YOL119C high,Gene YOL058W high  (10%, 81.0811%)
Gene YIL165C high,Gene YOL119C high -> Gene YOL058W high  (10%, 90.9091%)
Gene YIL165C high,Gene YOL058W high -> Gene YOL119C high  (10%, 93.75%)
Gene YIL165C high -> Gene YOL118C high,Gene YGR239C high  (10%, 81.0811%)
Gene YIL165C high,Gene YOL118C high -> Gene YGR239C high  (10%, 88.2353%)
Gene YIL165C high,Gene YGR239C high -> Gene YOL118C high  (10%, 93.75%)
Gene YNR058W high -> Gene YGL117W high,Gene YIL116W high  (10%, 81.0811%)
Gene YNR058W high,Gene YGL117W high -> Gene YIL116W high  (10%, 93.75%)
Gene YNR058W high,Gene YIL116W high -> Gene YGL117W high  (10%, 93.75%)
Gene YNR058W high -> Gene YGL117W high,Gene YBR256C high  (10%, 81.0811%)
Gene YNR058W high,Gene YGL117W high -> Gene YBR256C high  (10%, 93.75%)
Gene YNR058W high,Gene YBR256C high -> Gene YGL117W high  (10%, 93.75%)
Gene YNR058W high -> Gene YGL117W high,Gene YJR109C high  (10%, 81.0811%)
Gene YNR058W high,Gene YGL117W high -> Gene YJR109C high  (10%, 93.75%)
Gene YNR058W high,Gene YJR109C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YGL117W high,Gene YJR130C high  (10%, 81.0811%)
Gene YNR058W high,Gene YGL117W high -> Gene YJR130C high  (10%, 93.75%)
Gene YNR058W high,Gene YJR130C high -> Gene YGL117W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YHR018C high,Gene YIL116W high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YIL116W high  (10%, 96.7742%)
Gene YNR058W high,Gene YIL116W high -> Gene YHR018C high  (10%, 93.75%)
Gene YNR058W high -> Gene YHR018C high,Gene YMR095C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YMR095C high  (10%, 96.7742%)
Gene YNR058W high,Gene YMR095C high -> Gene YHR018C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YHR018C high,Gene YHR071W high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YNR058W high,Gene YHR071W high -> Gene YHR018C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YHR018C high,Gene YJR109C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YJR109C high  (10%, 96.7742%)
Gene YNR058W high,Gene YJR109C high -> Gene YHR018C high  (10%, 96.7742%)
Gene YNR058W high -> Gene YHR018C high,Gene YMR094W high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YMR094W high  (10%, 96.7742%)
Gene YNR058W high,Gene YMR094W high -> Gene YHR018C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YHR018C high,Gene YIR034C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YIR034C high  (10%, 96.7742%)
Gene YNR058W high,Gene YIR034C high -> Gene YHR018C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YHR018C high,Gene YMR096W high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YMR096W high  (10%, 96.7742%)
Gene YNR058W high,Gene YMR096W high -> Gene YHR018C high  (10%, 85.7143%)
Gene YNR058W high -> Gene YHR018C high,Gene YOL118C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR018C high -> Gene YOL118C high  (10%, 96.7742%)
Gene YNR058W high,Gene YOL118C high -> Gene YHR018C high  (10%, 93.75%)
Gene YNR058W high -> Gene YKL218C high,Gene YIL116W high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YIL116W high  (10%, 93.75%)
Gene YNR058W high,Gene YIL116W high -> Gene YKL218C high  (10%, 93.75%)
Gene YNR058W high -> Gene YKL218C high,Gene YBR256C high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YBR256C high  (10%, 93.75%)
Gene YNR058W high,Gene YBR256C high -> Gene YKL218C high  (10%, 93.75%)
Gene YNR058W high -> Gene YKL218C high,Gene YMR095C high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YMR095C high  (10%, 93.75%)
Gene YNR058W high,Gene YMR095C high -> Gene YKL218C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YKL218C high,Gene YMR094W high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YMR094W high  (10%, 93.75%)
Gene YNR058W high,Gene YMR094W high -> Gene YKL218C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YKL218C high,Gene YIL164C high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YIL164C high  (10%, 93.75%)
Gene YNR058W high,Gene YIL164C high -> Gene YKL218C high  (10%, 100%)
Gene YNR058W high -> Gene YKL218C high,Gene YBR047W high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YBR047W high  (10%, 93.75%)
Gene YNR058W high,Gene YBR047W high -> Gene YKL218C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YKL218C high,Gene YHR029C high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YHR029C high  (10%, 93.75%)
Gene YNR058W high,Gene YHR029C high -> Gene YKL218C high  (10%, 96.7742%)
Gene YNR058W high -> Gene YKL218C high,Gene YOL119C high  (10%, 81.0811%)
Gene YNR058W high,Gene YKL218C high -> Gene YOL119C high  (10%, 93.75%)
Gene YNR058W high,Gene YOL119C high -> Gene YKL218C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YIL116W high,Gene YJR109C high  (10%, 81.0811%)
Gene YNR058W high,Gene YIL116W high -> Gene YJR109C high  (10%, 93.75%)
Gene YNR058W high,Gene YJR109C high -> Gene YIL116W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YIL116W high,Gene YIR034C high  (10%, 81.0811%)
Gene YNR058W high,Gene YIL116W high -> Gene YIR034C high  (10%, 93.75%)
Gene YNR058W high,Gene YIR034C high -> Gene YIL116W high  (10%, 90.9091%)
Gene YNR058W high -> Gene YIL116W high,Gene YBR047W high  (10%, 81.0811%)
Gene YNR058W high,Gene YIL116W high -> Gene YBR047W high  (10%, 93.75%)
Gene YNR058W high,Gene YBR047W high -> Gene YIL116W high  (10%, 90.9091%)
Gene YNR058W high -> Gene YIL116W high,Gene YJR025C high  (10%, 81.0811%)
Gene YNR058W high,Gene YIL116W high -> Gene YJR025C high  (10%, 93.75%)
Gene YNR058W high,Gene YJR025C high -> Gene YIL116W high  (10%, 100%)
Gene YNR058W high -> Gene YIL116W high,Gene YJR130C high  (10%, 81.0811%)
Gene YNR058W high,Gene YIL116W high -> Gene YJR130C high  (10%, 93.75%)
Gene YNR058W high,Gene YJR130C high -> Gene YIL116W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YIL116W high,Gene YOL119C high  (10%, 81.0811%)
Gene YNR058W high,Gene YIL116W high -> Gene YOL119C high  (10%, 93.75%)
Gene YNR058W high,Gene YOL119C high -> Gene YIL116W high  (10%, 90.9091%)
Gene YNR058W high -> Gene YBR256C high,Gene YER069W high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YER069W high  (10%, 93.75%)
Gene YNR058W high,Gene YER069W high -> Gene YBR256C high  (10%, 100%)
Gene YNR058W high -> Gene YBR256C high,Gene YMR062C high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YMR062C high  (10%, 93.75%)
Gene YNR058W high,Gene YMR062C high -> Gene YBR256C high  (10%, 96.7742%)
Gene YNR058W high -> Gene YBR256C high,Gene YBR047W high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YBR047W high  (10%, 93.75%)
Gene YNR058W high,Gene YBR047W high -> Gene YBR256C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YBR256C high,Gene YHR029C high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YHR029C high  (10%, 93.75%)
Gene YNR058W high,Gene YHR029C high -> Gene YBR256C high  (10%, 96.7742%)
Gene YNR058W high -> Gene YBR256C high,Gene YJR025C high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YJR025C high  (10%, 93.75%)
Gene YNR058W high,Gene YJR025C high -> Gene YBR256C high  (10%, 100%)
Gene YNR058W high -> Gene YBR256C high,Gene YOL119C high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YOL119C high  (10%, 93.75%)
Gene YNR058W high,Gene YOL119C high -> Gene YBR256C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YBR256C high,Gene YOL058W high  (10%, 81.0811%)
Gene YNR058W high,Gene YBR256C high -> Gene YOL058W high  (10%, 93.75%)
Gene YNR058W high,Gene YOL058W high -> Gene YBR256C high  (10%, 100%)
Gene YNR058W high -> Gene YMR095C high,Gene YJR025C high  (10%, 81.0811%)
Gene YNR058W high,Gene YMR095C high -> Gene YJR025C high  (10%, 90.9091%)
Gene YNR058W high,Gene YJR025C high -> Gene YMR095C high  (10%, 100%)
Gene YNR058W high -> Gene YMR095C high,Gene YOL058W high  (10%, 81.0811%)
Gene YNR058W high,Gene YMR095C high -> Gene YOL058W high  (10%, 90.9091%)
Gene YNR058W high,Gene YOL058W high -> Gene YMR095C high  (10%, 100%)
Gene YNR058W high -> Gene YHR071W high,Gene YJR109C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR071W high -> Gene YJR109C high  (10%, 90.9091%)
Gene YNR058W high,Gene YJR109C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YHR071W high,Gene YMR062C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR071W high -> Gene YMR062C high  (10%, 90.9091%)
Gene YNR058W high,Gene YMR062C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YHR071W high,Gene YHR029C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR071W high -> Gene YHR029C high  (10%, 90.9091%)
Gene YNR058W high,Gene YHR029C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YHR071W high,Gene YML116W high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR071W high -> Gene YML116W high  (10%, 90.9091%)
Gene YNR058W high,Gene YML116W high -> Gene YHR071W high  (10%, 100%)
Gene YNR058W high -> Gene YHR071W high,Gene YJR130C high  (10%, 81.0811%)
Gene YNR058W high,Gene YHR071W high -> Gene YJR130C high  (10%, 90.9091%)
Gene YNR058W high,Gene YJR130C high -> Gene YHR071W high  (10%, 96.7742%)
Gene YNR058W high -> Gene YJR109C high,Gene YBR047W high  (10%, 81.0811%)
Gene YNR058W high,Gene YJR109C high -> Gene YBR047W high  (10%, 96.7742%)
Gene YNR058W high,Gene YBR047W high -> Gene YJR109C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YJR109C high,Gene YHR029C high  (10%, 81.0811%)
Gene YNR058W high,Gene YJR109C high -> Gene YHR029C high  (10%, 96.7742%)
Gene YNR058W high,Gene YHR029C high -> Gene YJR109C high  (10%, 96.7742%)
Gene YNR058W high -> Gene YJR109C high,Gene YJR025C high  (10%, 81.0811%)
Gene YNR058W high,Gene YJR109C high -> Gene YJR025C high  (10%, 96.7742%)
Gene YNR058W high,Gene YJR025C high -> Gene YJR109C high  (10%, 100%)
Gene YNR058W high -> Gene YJR109C high,Gene YOL119C high  (10%, 81.0811%)
Gene YNR058W high,Gene YJR109C high -> Gene YOL119C high  (10%, 96.7742%)
Gene YNR058W high,Gene YOL119C high -> Gene YJR109C high  (10%, 90.9091%)
Gene YNR058W high -> Gene YJR109C high,Gene YOL058W high  (10%, 81.0811%)
Gene YNR058W high,Gene YJR109C high -> Gene YOL058W high  (10%, 96.7742%)
Gene YNR058W high,Gene YOL058W high -> Gene YJR109C high  (10%, 100%)
Gene YNR058W high -> Gene YMR062C high,Gene YIR034C high  (10%, 81.0811%)
